source_file,segment,condition,time_s,rri_ms,artifact,artifact_reason,interpolated,corrected_nni_ms
0727 chen_try.vhdr,task,task,311.358,869.0,False,,False,869.0
0727 chen_try.vhdr,task,task,312.258,900.0,False,,False,900.0
0727 chen_try.vhdr,task,task,313.079,821.0,False,,False,821.0
0727 chen_try.vhdr,task,task,313.85,771.0,False,,False,771.0
0727 chen_try.vhdr,task,task,314.65,800.0,False,,False,800.0
0727 chen_try.vhdr,task,task,315.469,819.0,False,,False,819.0
0727 chen_try.vhdr,task,task,316.28,811.0,False,,False,811.0
0727 chen_try.vhdr,task,task,317.065,785.0,False,,False,785.0
0727 chen_try.vhdr,task,task,317.887,822.0,False,,False,822.0
0727 chen_try.vhdr,task,task,318.712,825.0,False,,False,825.0
0727 chen_try.vhdr,task,task,319.482,770.0,False,,False,770.0
0727 chen_try.vhdr,task,task,320.278,796.0,False,,False,796.0
0727 chen_try.vhdr,task,task,321.089,811.0,False,,False,811.0
